time,Open,High,Low,Close,Volume
10.11.2022 18:30:00.000 GMT+0430,1.01227,1.01676,1.01098,1.01638,79699.1484
10.11.2022 19:30:00.000 GMT+0430,1.01640,1.01851,1.01419,1.01809,62140.4688
10.11.2022 20:30:00.000 GMT+0430,1.01810,1.01811,1.01472,1.01744,42027.1211
10.11.2022 21:30:00.000 GMT+0430,1.01745,1.01757,1.01283,1.01424,31816.3594
10.11.2022 22:30:00.000 GMT+0430,1.01423,1.01616,1.01423,1.01580,34230.8906
10.11.2022 23:30:00.000 GMT+0430,1.01579,1.01819,1.01568,1.01811,20833.6602
11.11.2022 00:30:00.000 GMT+0430,1.01812,1.01973,1.01779,1.01965,18164.8594
11.11.2022 01:30:00.000 GMT+0430,1.01968,1.02218,1.01949,1.02080,10616.7402
11.11.2022 02:30:00.000 GMT+0430,1.02033,1.02055,1.01952,1.01958,11329.8496
11.11.2022 03:30:00.000 GMT+0430,1.01976,1.02041,1.01883,1.01914,12683.4102
11.11.2022 04:30:00.000 GMT+0430,1.01915,1.01963,1.01756,1.01848,18584.1406
11.11.2022 05:30:00.000 GMT+0430,1.01851,1.01900,1.01630,1.01662,26874.6309
11.11.2022 06:30:00.000 GMT+0430,1.01660,1.01980,1.01660,1.01941,21913.3105
11.11.2022 07:30:00.000 GMT+0430,1.01941,1.01956,1.01818,1.01839,15206.4502
11.11.2022 08:30:00.000 GMT+0430,1.01842,1.01942,1.01776,1.01922,12761.46
11.11.2022 09:30:00.000 GMT+0430,1.01920,1.02230,1.01893,1.02189,30773.2207
11.11.2022 10:30:00.000 GMT+0430,1.02189,1.02346,1.02078,1.02173,34480.1094
11.11.2022 11:30:00.000 GMT+0430,1.02173,1.02533,1.02110,1.02445,33053.6094
11.11.2022 12:30:00.000 GMT+0430,1.02445,1.02737,1.02261,1.02701,35860.7383
11.11.2022 13:30:00.000 GMT+0430,1.02702,1.02715,1.02406,1.02689,42392.0313
11.11.2022 14:30:00.000 GMT+0430,1.02692,1.02797,1.02539,1.02554,46747.4414
11.11.2022 15:30:00.000 GMT+0430,1.02555,1.02946,1.02544,1.02906,37824.8281
11.11.2022 16:30:00.000 GMT+0430,1.02908,1.03137,1.02837,1.03089,37118.3398
11.11.2022 17:30:00.000 GMT+0430,1.03092,1.03242,1.03022,1.03116,39333.5508
11.11.2022 18:30:00.000 GMT+0430,1.03117,1.03234,1.02657,1.02878,47798.7305
11.11.2022 19:30:00.000 GMT+0430,1.02877,1.03268,1.02749,1.03262,44340.4219
11.11.2022 20:30:00.000 GMT+0430,1.03262,1.03389,1.03123,1.03328,35066.9805
11.11.2022 21:30:00.000 GMT+0430,1.03327,1.03450,1.03290,1.03419,24689.5605
11.11.2022 22:30:00.000 GMT+0430,1.03417,1.03593,1.03380,1.03569,20147.5801
11.11.2022 23:30:00.000 GMT+0430,1.03568,1.03640,1.03492,1.03622,21911.4004
12.11.2022 00:30:00.000 GMT+0430,1.03622,1.03622,1.03481,1.03574,16821.7402
12.11.2022 01:30:00.000 GMT+0430,1.03574,1.03594,1.03493,1.03538,5951.4102
12.11.2022 02:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
12.11.2022 03:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
12.11.2022 04:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
12.11.2022 05:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
12.11.2022 06:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
12.11.2022 07:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
12.11.2022 08:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
12.11.2022 09:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
12.11.2022 10:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
12.11.2022 11:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
12.11.2022 12:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
12.11.2022 13:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
12.11.2022 14:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
12.11.2022 15:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
12.11.2022 16:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
12.11.2022 17:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
12.11.2022 18:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
12.11.2022 19:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
12.11.2022 20:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
12.11.2022 21:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
12.11.2022 22:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
12.11.2022 23:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
13.11.2022 00:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
13.11.2022 01:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
13.11.2022 02:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
13.11.2022 03:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
13.11.2022 04:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
13.11.2022 05:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
13.11.2022 06:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
13.11.2022 07:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
13.11.2022 08:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
13.11.2022 09:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
13.11.2022 10:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
13.11.2022 11:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
13.11.2022 12:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
13.11.2022 13:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
13.11.2022 14:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
13.11.2022 15:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
13.11.2022 16:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
13.11.2022 17:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
13.11.2022 18:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
13.11.2022 19:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
13.11.2022 20:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
13.11.2022 21:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
13.11.2022 22:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
13.11.2022 23:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
14.11.2022 00:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
14.11.2022 01:30:00.000 GMT+0430,1.03538,1.03538,1.03538,1.03538,0
14.11.2022 02:30:00.000 GMT+0430,1.03354,1.03411,1.03141,1.03167,7031.75
14.11.2022 03:30:00.000 GMT+0430,1.03168,1.03341,1.03144,1.03266,20123.5195
14.11.2022 04:30:00.000 GMT+0430,1.03266,1.03361,1.03236,1.03326,19020.1309
14.11.2022 05:30:00.000 GMT+0430,1.03326,1.03501,1.03211,1.03272,46766.3984
14.11.2022 06:30:00.000 GMT+0430,1.03274,1.03306,1.03164,1.03259,30200.6992
14.11.2022 07:30:00.000 GMT+0430,1.03262,1.03343,1.03220,1.03267,22381.8496
14.11.2022 08:30:00.000 GMT+0430,1.03265,1.03270,1.03051,1.03122,20538.3301
14.11.2022 09:30:00.000 GMT+0430,1.03123,1.03128,1.02977,1.03002,24852.4492
14.11.2022 10:30:00.000 GMT+0430,1.03003,1.03268,1.03002,1.03246,22154.4492
14.11.2022 11:30:00.000 GMT+0430,1.03250,1.03285,1.03121,1.03275,24608.6191
14.11.2022 12:30:00.000 GMT+0430,1.03274,1.03504,1.03249,1.03444,36427.6406
14.11.2022 13:30:00.000 GMT+0430,1.03443,1.03446,1.03081,1.03125,32241.6797
14.11.2022 14:30:00.000 GMT+0430,1.03124,1.03178,1.02873,1.02926,32035.4609
14.11.2022 15:30:00.000 GMT+0430,1.02926,1.02940,1.02748,1.02838,24158.5996
14.11.2022 16:30:00.000 GMT+0430,1.02838,1.03359,1.02713,1.03339,33159.9219
14.11.2022 17:30:00.000 GMT+0430,1.03339,1.03356,1.03071,1.03176,36991.7109
14.11.2022 18:30:00.000 GMT+0430,1.03179,1.03261,1.02972,1.03133,42358.4805
14.11.2022 19:30:00.000 GMT+0430,1.03131,1.03358,1.03125,1.03298,43080.1914
14.11.2022 20:30:00.000 GMT+0430,1.03300,1.03509,1.03245,1.03354,37429.6406
14.11.2022 21:30:00.000 GMT+0430,1.03355,1.03489,1.03320,1.03353,28286.5898
14.11.2022 22:30:00.000 GMT+0430,1.03354,1.03547,1.03335,1.03531,20770.0898
14.11.2022 23:30:00.000 GMT+0430,1.03530,1.03584,1.03461,1.03533,15601.4004
15.11.2022 00:30:00.000 GMT+0430,1.03535,1.03552,1.03282,1.03284,19039.1992
15.11.2022 01:30:00.000 GMT+0430,1.03284,1.03330,1.03252,1.03258,4400.4502
15.11.2022 02:30:00.000 GMT+0430,1.03259,1.03305,1.03225,1.03225,2102.8
15.11.2022 03:30:00.000 GMT+0430,1.03226,1.03278,1.03151,1.03196,11681.1201
15.11.2022 04:30:00.000 GMT+0430,1.03196,1.03251,1.03125,1.03185,14161.4004
15.11.2022 05:30:00.000 GMT+0430,1.03185,1.03282,1.03121,1.03193,25197.0898
15.11.2022 06:30:00.000 GMT+0430,1.03193,1.03273,1.03153,1.03205,17154.5293
15.11.2022 07:30:00.000 GMT+0430,1.03205,1.03236,1.03134,1.03201,13750.4102
15.11.2022 08:30:00.000 GMT+0430,1.03200,1.03230,1.03162,1.03211,12155.7803
15.11.2022 09:30:00.000 GMT+0430,1.03209,1.03348,1.03195,1.03318,13567.3799
15.11.2022 10:30:00.000 GMT+0430,1.03318,1.03437,1.03275,1.03400,18504.6992
15.11.2022 11:30:00.000 GMT+0430,1.03405,1.04180,1.03387,1.04071,53657.6211
15.11.2022 12:30:00.000 GMT+0430,1.04069,1.04168,1.03934,1.04072,48782.8008
15.11.2022 13:30:00.000 GMT+0430,1.04071,1.04089,1.03883,1.04005,35593.3711
15.11.2022 14:30:00.000 GMT+0430,1.04015,1.04371,1.03949,1.04275,40548.1914
15.11.2022 15:30:00.000 GMT+0430,1.04278,1.04364,1.04090,1.04110,30939.2109
15.11.2022 16:30:00.000 GMT+0430,1.04113,1.04150,1.03974,1.04069,34299.0313
15.11.2022 17:30:00.000 GMT+0430,1.04070,1.04808,1.03920,1.04383,75985.5234
15.11.2022 18:30:00.000 GMT+0430,1.04388,1.04443,1.03806,1.04002,72357.3672
15.11.2022 19:30:00.000 GMT+0430,1.04002,1.04085,1.03607,1.03680,62195.8516
15.11.2022 20:30:00.000 GMT+0430,1.03681,1.03896,1.03605,1.03713,42627.9883
15.11.2022 21:30:00.000 GMT+0430,1.03714,1.03864,1.03482,1.03846,41515.6211
15.11.2022 22:30:00.000 GMT+0430,1.03849,1.03885,1.02930,1.03090,66357.5938
15.11.2022 23:30:00.000 GMT+0430,1.03091,1.03657,1.02799,1.03638,72642.4766
16.11.2022 00:30:00.000 GMT+0430,1.03640,1.03773,1.03526,1.03534,37741.9805
16.11.2022 01:30:00.000 GMT+0430,1.03533,1.03581,1.03431,1.03478,6973.52
16.11.2022 02:30:00.000 GMT+0430,1.03465,1.03517,1.03435,1.03450,5913.4902
16.11.2022 03:30:00.000 GMT+0430,1.03449,1.03609,1.03395,1.03572,15620.3701
16.11.2022 04:30:00.000 GMT+0430,1.03574,1.03611,1.03356,1.03443,25062.9805
16.11.2022 05:30:00.000 GMT+0430,1.03442,1.03499,1.03307,1.03435,44344.1719
16.11.2022 06:30:00.000 GMT+0430,1.03435,1.03868,1.03413,1.03769,44510.0117
16.11.2022 07:30:00.000 GMT+0430,1.03771,1.03779,1.03523,1.03534,33035.0313
16.11.2022 08:30:00.000 GMT+0430,1.03533,1.03560,1.03373,1.03450,34024.3398
16.11.2022 09:30:00.000 GMT+0430,1.03453,1.03783,1.03407,1.03734,44072.1719
16.11.2022 10:30:00.000 GMT+0430,1.03734,1.03867,1.03658,1.03783,37684.7813
16.11.2022 11:30:00.000 GMT+0430,1.03784,1.04142,1.03750,1.04026,55439.1016
16.11.2022 12:30:00.000 GMT+0430,1.04026,1.04206,1.03876,1.04058,51335.7109
16.11.2022 13:30:00.000 GMT+0430,1.04058,1.04253,1.04041,1.04197,38425.0781
16.11.2022 14:30:00.000 GMT+0430,1.04197,1.04384,1.04152,1.04278,39507.4219
16.11.2022 15:30:00.000 GMT+0430,1.04281,1.04316,1.04112,1.04165,29154.1309
16.11.2022 16:30:00.000 GMT+0430,1.04166,1.04280,1.04089,1.04193,29750.0293
16.11.2022 17:30:00.000 GMT+0430,1.04192,1.04227,1.03841,1.03907,53014.3594
16.11.2022 18:30:00.000 GMT+0430,1.03908,1.04101,1.03723,1.03880,59108.7305
16.11.2022 19:30:00.000 GMT+0430,1.03880,1.04053,1.03726,1.04035,51543.1016
16.11.2022 20:30:00.000 GMT+0430,1.04035,1.04124,1.03908,1.03943,40853.8594
16.11.2022 21:30:00.000 GMT+0430,1.03942,1.03987,1.03716,1.03837,23248.6797
16.11.2022 22:30:00.000 GMT+0430,1.03838,1.03860,1.03545,1.03666,28850.0508
16.11.2022 23:30:00.000 GMT+0430,1.03666,1.03925,1.03665,1.03922,23464.1094
17.11.2022 00:30:00.000 GMT+0430,1.03922,1.04046,1.03828,1.03974,20938.9199
17.11.2022 01:30:00.000 GMT+0430,1.03976,1.03990,1.03891,1.03940,4479.0898
17.11.2022 02:30:00.000 GMT+0430,1.03913,1.03966,1.03908,1.03933,8640.5596
17.11.2022 03:30:00.000 GMT+0430,1.03940,1.03981,1.03913,1.03932,10139.3398
17.11.2022 04:30:00.000 GMT+0430,1.03933,1.03948,1.03854,1.03863,10819.9902
17.11.2022 05:30:00.000 GMT+0430,1.03863,1.03909,1.03739,1.03773,19460.9609
17.11.2022 06:30:00.000 GMT+0430,1.03772,1.03796,1.03622,1.03700,16696.2598
17.11.2022 07:30:00.000 GMT+0430,1.03701,1.03738,1.03596,1.03716,13256.0596
17.11.2022 08:30:00.000 GMT+0430,1.03720,1.03811,1.03696,1.03708,8391.5303
17.11.2022 09:30:00.000 GMT+0430,1.03707,1.03833,1.03683,1.03801,12650.5996
17.11.2022 10:30:00.000 GMT+0430,1.03800,1.03927,1.03769,1.03877,18093.3105
17.11.2022 11:30:00.000 GMT+0430,1.03875,1.03951,1.03699,1.03926,30144.8008
17.11.2022 12:30:00.000 GMT+0430,1.03926,1.04065,1.03850,1.03861,36947.8008
17.11.2022 13:30:00.000 GMT+0430,1.03860,1.03874,1.03566,1.03636,30909.0605
17.11.2022 14:30:00.000 GMT+0430,1.03635,1.03700,1.03356,1.03380,32998.3789
17.11.2022 15:30:00.000 GMT+0430,1.03379,1.03512,1.03272,1.03464,36060.6719
17.11.2022 16:30:00.000 GMT+0430,1.03464,1.03548,1.03211,1.03324,37322.0781
17.11.2022 17:30:00.000 GMT+0430,1.03323,1.03533,1.03108,1.03121,59636.9688
17.11.2022 18:30:00.000 GMT+0430,1.03121,1.03481,1.03051,1.03350,56784.6797
17.11.2022 19:30:00.000 GMT+0430,1.03348,1.03494,1.03207,1.03286,44896.5195
17.11.2022 20:30:00.000 GMT+0430,1.03286,1.03427,1.03188,1.03387,33989.2617
17.11.2022 21:30:00.000 GMT+0430,1.03388,1.03566,1.03369,1.03499,30261.1797
17.11.2022 22:30:00.000 GMT+0430,1.03500,1.03694,1.03481,1.03656,19730.1309
17.11.2022 23:30:00.000 GMT+0430,1.03655,1.03688,1.03591,1.03636,17159.5508
18.11.2022 00:30:00.000 GMT+0430,1.03637,1.03689,1.03576,1.03686,15132.6504
18.11.2022 01:30:00.000 GMT+0430,1.03685,1.03694,1.03635,1.03643,3891.29
18.11.2022 02:30:00.000 GMT+0430,1.03643,1.03651,1.03598,1.03642,9144.0596
18.11.2022 03:30:00.000 GMT+0430,1.03632,1.03666,1.03602,1.03607,9179.4805
18.11.2022 04:30:00.000 GMT+0430,1.03606,1.03738,1.03569,1.03712,7351.8301
18.11.2022 05:30:00.000 GMT+0430,1.03712,1.03778,1.03617,1.03675,18824.8496
18.11.2022 06:30:00.000 GMT+0430,1.03674,1.03778,1.03647,1.03676,16101.54
18.11.2022 07:30:00.000 GMT+0430,1.03675,1.03908,1.03672,1.03825,13139.1797
18.11.2022 08:30:00.000 GMT+0430,1.03824,1.03828,1.03610,1.03648,10918.9697
18.11.2022 09:30:00.000 GMT+0430,1.03648,1.03719,1.03618,1.03716,11881.0596
18.11.2022 10:30:00.000 GMT+0430,1.03715,1.03768,1.03596,1.03755,16160.5
18.11.2022 11:30:00.000 GMT+0430,1.03755,1.03858,1.03670,1.03753,24283.2598
18.11.2022 12:30:00.000 GMT+0430,1.03753,1.03781,1.03421,1.03567,46076.6484
18.11.2022 13:30:00.000 GMT+0430,1.03567,1.03959,1.03483,1.03814,40366.7188
18.11.2022 14:30:00.000 GMT+0430,1.03813,1.03815,1.03602,1.03689,32628.4707
18.11.2022 15:30:00.000 GMT+0430,1.03690,1.03799,1.03634,1.03660,31215.6895
18.11.2022 16:30:00.000 GMT+0430,1.03660,1.03863,1.03579,1.03611,28338.6406
18.11.2022 17:30:00.000 GMT+0430,1.03610,1.03863,1.03564,1.03645,32029.3809
18.11.2022 18:30:00.000 GMT+0430,1.03647,1.03698,1.03298,1.03343,43193.8594
18.11.2022 19:30:00.000 GMT+0430,1.03342,1.03675,1.03260,1.03644,43365.9102
18.11.2022 20:30:00.000 GMT+0430,1.03644,1.03716,1.03419,1.03480,30083.3105
18.11.2022 21:30:00.000 GMT+0430,1.03481,1.03493,1.03300,1.03332,26054.5996
18.11.2022 22:30:00.000 GMT+0430,1.03331,1.03371,1.03256,1.03309,21772.9102
18.11.2022 23:30:00.000 GMT+0430,1.03308,1.03336,1.03199,1.03279,17014.5703
19.11.2022 00:30:00.000 GMT+0430,1.03277,1.03329,1.03214,1.03248,13839.2803
19.11.2022 01:30:00.000 GMT+0430,1.03247,1.03254,1.03134,1.03235,7987.1099
19.11.2022 02:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
19.11.2022 03:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
19.11.2022 04:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
19.11.2022 05:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
19.11.2022 06:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
19.11.2022 07:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
19.11.2022 08:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
19.11.2022 09:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
19.11.2022 10:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
19.11.2022 11:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
19.11.2022 12:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
19.11.2022 13:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
19.11.2022 14:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
19.11.2022 15:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
19.11.2022 16:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
19.11.2022 17:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
19.11.2022 18:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
19.11.2022 19:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
19.11.2022 20:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
19.11.2022 21:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
19.11.2022 22:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
19.11.2022 23:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
20.11.2022 00:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
20.11.2022 01:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
20.11.2022 02:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
20.11.2022 03:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
20.11.2022 04:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
20.11.2022 05:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
20.11.2022 06:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
20.11.2022 07:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
20.11.2022 08:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
20.11.2022 09:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
20.11.2022 10:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
20.11.2022 11:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
20.11.2022 12:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
20.11.2022 13:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
20.11.2022 14:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
20.11.2022 15:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
20.11.2022 16:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
20.11.2022 17:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
20.11.2022 18:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
20.11.2022 19:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
20.11.2022 20:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
20.11.2022 21:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
20.11.2022 22:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
20.11.2022 23:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
21.11.2022 00:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
21.11.2022 01:30:00.000 GMT+0430,1.03235,1.03235,1.03235,1.03235,0
21.11.2022 02:30:00.000 GMT+0430,1.03227,1.03259,1.03213,1.03240,1794.84
21.11.2022 03:30:00.000 GMT+0430,1.03241,1.03330,1.03235,1.03304,15733.0195
21.11.2022 04:30:00.000 GMT+0430,1.03304,1.03327,1.03109,1.03159,17457.1191
21.11.2022 05:30:00.000 GMT+0430,1.03160,1.03185,1.03001,1.03116,27350.2109
21.11.2022 06:30:00.000 GMT+0430,1.03116,1.03117,1.02881,1.02882,21754.3008
21.11.2022 07:30:00.000 GMT+0430,1.02883,1.03023,1.02880,1.03013,17628.8398
21.11.2022 08:30:00.000 GMT+0430,1.03012,1.03035,1.02765,1.02809,16194.6699
21.11.2022 09:30:00.000 GMT+0430,1.02809,1.02834,1.02722,1.02823,18955.25
21.11.2022 10:30:00.000 GMT+0430,1.02824,1.02869,1.02572,1.02592,22827.8301
21.11.2022 11:30:00.000 GMT+0430,1.02592,1.02734,1.02500,1.02549,29388.6992
21.11.2022 12:30:00.000 GMT+0430,1.02550,1.02732,1.02509,1.02546,35469.4219
21.11.2022 13:30:00.000 GMT+0430,1.02546,1.02589,1.02260,1.02266,39000.9805
21.11.2022 14:30:00.000 GMT+0430,1.02267,1.02431,1.02262,1.02397,31457.2793
21.11.2022 15:30:00.000 GMT+0430,1.02397,1.02462,1.02321,1.02343,24691.4199
21.11.2022 16:30:00.000 GMT+0430,1.02343,1.02443,1.02281,1.02395,29809.3203
21.11.2022 17:30:00.000 GMT+0430,1.02396,1.02558,1.02325,1.02542,31587.4492
21.11.2022 18:30:00.000 GMT+0430,1.02543,1.02565,1.02387,1.02557,39189.0117
21.11.2022 19:30:00.000 GMT+0430,1.02558,1.02625,1.02392,1.02395,34173.9414
21.11.2022 20:30:00.000 GMT+0430,1.02397,1.02505,1.02318,1.02371,30490.4492
21.11.2022 21:30:00.000 GMT+0430,1.02372,1.02377,1.02227,1.02323,24371.4805
21.11.2022 22:30:00.000 GMT+0430,1.02322,1.02436,1.02302,1.02347,20332.1406
21.11.2022 23:30:00.000 GMT+0430,1.02348,1.02482,1.02347,1.02393,18388.0508
22.11.2022 00:30:00.000 GMT+0430,1.02395,1.02465,1.02321,1.02418,18490.5605
22.11.2022 01:30:00.000 GMT+0430,1.02421,1.02425,1.02370,1.02387,5175.7002
22.11.2022 02:30:00.000 GMT+0430,1.02383,1.02426,1.02375,1.02412,5935.6602
22.11.2022 03:30:00.000 GMT+0430,1.02421,1.02464,1.02399,1.02450,9555.5498
22.11.2022 04:30:00.000 GMT+0430,1.02451,1.02547,1.02417,1.02532,18217.9707
22.11.2022 05:30:00.000 GMT+0430,1.02532,1.02680,1.02511,1.02606,23352.3906
22.11.2022 06:30:00.000 GMT+0430,1.02604,1.02660,1.02580,1.02646,19614.9004
22.11.2022 07:30:00.000 GMT+0430,1.02645,1.02674,1.02601,1.02613,14868.3896
22.11.2022 08:30:00.000 GMT+0430,1.02611,1.02627,1.02575,1.02601,12137.9102
22.11.2022 09:30:00.000 GMT+0430,1.02601,1.02614,1.02456,1.02532,21346.3906
22.11.2022 10:30:00.000 GMT+0430,1.02532,1.02594,1.02464,1.02471,20601.7793
22.11.2022 11:30:00.000 GMT+0430,1.02473,1.02675,1.02459,1.02655,24106.4102
22.11.2022 12:30:00.000 GMT+0430,1.02657,1.02813,1.02533,1.02713,39077.1797
22.11.2022 13:30:00.000 GMT+0430,1.02712,1.02861,1.02618,1.02686,35391.8789
22.11.2022 14:30:00.000 GMT+0430,1.02686,1.02899,1.02669,1.02801,24789.2305
22.11.2022 15:30:00.000 GMT+0430,1.02802,1.02908,1.02617,1.02699,29364.0898
22.11.2022 16:30:00.000 GMT+0430,1.02700,1.02715,1.02557,1.02714,25563.1191
22.11.2022 17:30:00.000 GMT+0430,1.02712,1.02766,1.02593,1.02603,30066.4297
22.11.2022 18:30:00.000 GMT+0430,1.02606,1.02695,1.02538,1.02651,37456.3008
22.11.2022 19:30:00.000 GMT+0430,1.02649,1.02886,1.02632,1.02833,35936.9414
22.11.2022 20:30:00.000 GMT+0430,1.02833,1.02847,1.02667,1.02748,23947.4297
22.11.2022 21:30:00.000 GMT+0430,1.02747,1.02958,1.02711,1.02956,14751.4102
22.11.2022 22:30:00.000 GMT+0430,1.02956,1.03082,1.02894,1.03053,11688
22.11.2022 23:30:00.000 GMT+0430,1.03053,1.03057,1.02903,1.02952,11369.0801
23.11.2022 00:30:00.000 GMT+0430,1.02951,1.03042,1.02936,1.03002,12467.0098
23.11.2022 01:30:00.000 GMT+0430,1.03002,1.03060,1.02987,1.03036,3760.1201
23.11.2022 02:30:00.000 GMT+0430,1.03026,1.03051,1.03008,1.03040,2539.6899
23.11.2022 03:30:00.000 GMT+0430,1.03041,1.03106,1.03024,1.03104,4265.1699
23.11.2022 04:30:00.000 GMT+0430,1.03105,1.03211,1.03038,1.03052,7369.25
